,platformSlug,platformUserIdentifier,modeKey,modeName,modeImageUrl,modeMaxRounds,isAvailable,timestamp,result,map,mapName,mapImageUrl,expiryDate,segment_type,platformUserHandle,hasWon,agent,agentName,agentColor,agentImageUrl,stat,rank,percentile,displayName,displayCategory,category,metadata,value,displayValue,displayType
42,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,clutchesLost1v2,,,Clutches Lost 1v2,Combat,combat,{},,,Number
43,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,clutchesLost1v3,,,Clutches Lost 1v3,Combat,combat,{},,,Number
44,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,clutchesLost1v4,,,Clutches Lost 1v4,Combat,combat,{},2.0,2,Number
45,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,clutchesLost1v5,,,Clutches Lost 1v5,Combat,combat,{},1.0,1,Number
46,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,kills1K,,,Kills 1K,Combat,combat,{},7.0,7,Number
47,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,kills2K,,,Kills 2K,Combat,combat,{},1.0,1,Number
48,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,kills3K,,,Kills 3K,Combat,combat,{},,,Number
49,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,kills4K,,,Kills 4K,Combat,combat,{},,,Number
50,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,kills5K,,,Kills 5K,Combat,combat,{},,,Number
51,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,kills6K,,,Kills 6K,Combat,combat,{},,,Number
52,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,plants,,,Plants,Combat,combat,{},2.0,2,Number
53,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,attackKills,,,Kills,Attack,attack,{},6.0,6,Number
54,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,attackDeaths,,,Deaths,Attack,attack,{},6.0,6,Number
55,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,attackAssists,,,Assists,Attack,attack,{},2.0,2,Number
56,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,attackRoundsWon,,,Rounds Won,Attack,attack,{},8.0,8,Number
57,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,attackRoundsLost,,,Rounds Lost,Attack,attack,{},3.0,3,Number
58,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,attackScore,,,Score,Attack,attack,{},1466.0,"1,466",Number
59,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,attackDamage,,,Damage,Attack,attack,{},1067.0,"1,067",Number
60,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,attackHeadshots,,,Headshots,Attack,attack,{},3.0,3,Number
61,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,attackTraded,,,Traded,Attack,attack,{},2.0,2,Number
62,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,attackSurvived,,,Survived,Attack,attack,{},5.0,5,Number
63,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,attackFirstBloods,,,First Bloods,Attack,attack,{},1.0,1,Number
64,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,attackFirstDeaths,,,First Deaths,Attack,attack,{},3.0,3,Number
65,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,attackKAST,,,KAST,Attack,attack,{},73.0,73.0%,NumberPercentage
66,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,defuses,,,Defuses,Combat,combat,{},0.0,0,Number
67,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,defenseKills,,,Kills,Defense,defense,{},3.0,3,Number
68,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,defenseDeaths,,,Deaths,Defense,defense,{},10.0,10,Number
69,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,defenseAssists,,,Assists,Defense,defense,{},4.0,4,Number
70,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,defenseRoundsWon,,,Rounds Won,Defense,defense,{},5.0,5,Number
71,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,defenseRoundsLost,,,Rounds Lost,Defense,defense,{},7.0,7,Number
72,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,defenseScore,,,Score,Defense,defense,{},1492.0,"1,492",Number
73,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,defenseDamage,,,Damage,Defense,defense,{},670.0,670,Number
74,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,defenseHeadshots,,,Headshots,Defense,defense,{},2.0,2,Number
75,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,defenseTraded,,,Traded,Defense,defense,{},1.0,1,Number
76,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,defenseSurvived,,,Survived,Defense,defense,{},2.0,2,Number
77,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,defenseFirstBloods,,,First Bloods,Defense,defense,{},1.0,1,Number
78,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,defenseFirstDeaths,,,First Deaths,Defense,defense,{},5.0,5,Number
79,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,defenseKAST,,,KAST,Defense,defense,{},58.0,58.0%,NumberPercentage
80,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,kdRatio,,,K/D Ratio,,,{},0.5625,0.6,NumberPrecision1
81,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,scorePerRound,,,Avg. Score,,,{},128.6086956521739,128.6,NumberPrecision1
82,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,damagePerRound,,,Dmg/round,,,{},86.82608695652173,86.8,NumberPrecision1
83,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-09-24T16:17:53.362+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,Reyna,#f650d3,https://titles.trackercdn.com/valorant-api/agents/a3bfb853-43b2-7238-a4f1-ad90e9e46bcc/displayicon.png,headshotsPercentage,,,Headshot%,,,{},11.11111111111111,11,Number
